'sample interval','ABPmean','ABPsys','ABPdias','CVP','HR','NBPmean','NBPsys','NBPdias','PULSE','RESP','SpO2'
38973,117.000,154.000,91.000,4.000,94.000,0.000,0.000,0.000,96.000,20.000,100.000
38974,117.000,153.000,90.000,4.000,95.000,0.000,0.000,0.000,96.000,19.000,100.000
38975,116.000,153.000,90.000,4.000,95.000,0.000,0.000,0.000,96.000,18.000,100.000
38976,116.000,152.000,90.000,4.000,96.000,0.000,0.000,0.000,96.000,17.000,100.000
38977,116.000,152.000,89.000,5.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
38978,115.000,151.000,89.000,5.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38979,114.000,151.000,88.000,4.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38980,114.000,150.000,88.000,4.000,98.000,0.000,0.000,0.000,97.000,15.000,100.000
38981,113.000,149.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,15.000,100.000
38982,113.000,149.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,15.000,100.000
38983,113.000,149.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,15.000,100.000
38984,113.000,149.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,15.000,100.000
38985,113.000,149.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,15.000,100.000
38986,113.000,149.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,15.000,100.000
38987,114.000,150.000,88.000,4.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38988,114.000,150.000,88.000,4.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38989,115.000,151.000,89.000,5.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38990,116.000,151.000,90.000,5.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38991,116.000,151.000,90.000,5.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38992,117.000,152.000,91.000,5.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38993,117.000,152.000,92.000,6.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38994,117.000,152.000,92.000,5.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38995,118.000,153.000,92.000,5.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38996,118.000,153.000,92.000,5.000,97.000,0.000,0.000,0.000,97.000,15.000,100.000
38997,117.000,153.000,92.000,5.000,97.000,0.000,0.000,0.000,97.000,16.000,100.000
38998,117.000,152.000,91.000,5.000,97.000,0.000,0.000,0.000,97.000,16.000,100.000
38999,117.000,152.000,91.000,5.000,98.000,0.000,0.000,0.000,97.000,16.000,100.000
39000,117.000,152.000,91.000,4.000,98.000,0.000,0.000,0.000,97.000,16.000,100.000
39001,116.000,152.000,91.000,5.000,98.000,0.000,0.000,0.000,97.000,16.000,100.000
39002,116.000,151.000,91.000,4.000,98.000,0.000,0.000,0.000,97.000,15.000,100.000
39003,116.000,152.000,91.000,5.000,98.000,0.000,0.000,0.000,97.000,18.000,100.000
39004,116.000,151.000,90.000,5.000,98.000,0.000,0.000,0.000,97.000,18.000,100.000
39005,115.000,151.000,90.000,5.000,98.000,0.000,0.000,0.000,97.000,18.000,100.000
39006,115.000,150.000,89.000,4.000,98.000,0.000,0.000,0.000,97.000,18.000,100.000
39007,115.000,150.000,89.000,4.000,99.000,0.000,0.000,0.000,97.000,18.000,100.000
39008,114.000,150.000,89.000,5.000,99.000,0.000,0.000,0.000,97.000,18.000,100.000
39009,114.000,149.000,88.000,5.000,99.000,0.000,0.000,0.000,97.000,18.000,100.000
39010,113.000,149.000,88.000,4.000,99.000,0.000,0.000,0.000,97.000,18.000,100.000
39011,113.000,148.000,87.000,4.000,99.000,0.000,0.000,0.000,97.000,18.000,100.000
39012,113.000,148.000,87.000,4.000,99.000,0.000,0.000,0.000,97.000,18.000,100.000
39013,112.000,148.000,87.000,4.000,99.000,0.000,0.000,0.000,97.000,18.000,100.000
39014,112.000,148.000,87.000,4.000,99.000,0.000,0.000,0.000,97.000,18.000,100.000
39015,112.000,148.000,87.000,5.000,99.000,0.000,0.000,0.000,97.000,18.000,100.000
39016,112.000,148.000,87.000,5.000,99.000,0.000,0.000,0.000,97.000,16.000,100.000
39017,112.000,147.000,86.000,4.000,99.000,0.000,0.000,0.000,96.000,16.000,100.000
39018,111.000,147.000,86.000,4.000,99.000,0.000,0.000,0.000,96.000,16.000,100.000
39019,111.000,146.000,86.000,4.000,99.000,0.000,0.000,0.000,92.000,16.000,100.000
39020,111.000,146.000,86.000,4.000,98.000,0.000,0.000,0.000,91.000,16.000,100.000
39021,111.000,147.000,86.000,5.000,98.000,0.000,0.000,0.000,91.000,15.000,100.000
39022,112.000,147.000,86.000,4.000,98.000,0.000,0.000,0.000,91.000,15.000,99.000
39023,112.000,148.000,87.000,5.000,98.000,0.000,0.000,0.000,97.000,14.000,99.000
39024,113.000,148.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,14.000,99.000
39025,113.000,148.000,87.000,5.000,98.000,0.000,0.000,0.000,97.000,14.000,99.000
39026,113.000,148.000,88.000,5.000,97.000,0.000,0.000,0.000,97.000,14.000,99.000
39027,113.000,149.000,88.000,5.000,97.000,0.000,0.000,0.000,96.000,14.000,99.000
39028,113.000,149.000,88.000,5.000,97.000,0.000,0.000,0.000,96.000,14.000,99.000
39029,114.000,149.000,88.000,5.000,97.000,0.000,0.000,0.000,96.000,14.000,99.000
39030,114.000,149.000,88.000,5.000,97.000,0.000,0.000,0.000,96.000,14.000,99.000
39031,114.000,149.000,88.000,4.000,97.000,0.000,0.000,0.000,96.000,14.000,99.000
39032,114.000,149.000,89.000,4.000,97.000,0.000,0.000,0.000,96.000,17.000,99.000
39033,114.000,148.000,89.000,4.000,97.000,0.000,0.000,0.000,96.000,17.000,99.000
39034,114.000,148.000,89.000,4.000,96.000,0.000,0.000,0.000,96.000,18.000,99.000
39035,114.000,148.000,89.000,4.000,96.000,0.000,0.000,0.000,96.000,18.000,99.000
39036,114.000,148.000,89.000,4.000,97.000,0.000,0.000,0.000,96.000,18.000,99.000
39037,114.000,148.000,89.000,4.000,96.000,0.000,0.000,0.000,96.000,22.000,99.000
39038,114.000,148.000,89.000,4.000,97.000,0.000,0.000,0.000,96.000,22.000,99.000
39039,114.000,148.000,89.000,4.000,97.000,0.000,0.000,0.000,96.000,22.000,99.000
39040,115.000,150.000,89.000,5.000,97.000,0.000,0.000,0.000,96.000,22.000,99.000
39041,116.000,151.000,90.000,5.000,97.000,0.000,0.000,0.000,95.000,24.000,99.000
39042,116.000,151.000,90.000,4.000,97.000,0.000,0.000,0.000,95.000,24.000,99.000
39043,116.000,152.000,90.000,4.000,97.000,0.000,0.000,0.000,95.000,24.000,99.000
39044,116.000,152.000,90.000,4.000,97.000,0.000,0.000,0.000,94.000,24.000,100.000
39045,116.000,152.000,90.000,4.000,97.000,0.000,0.000,0.000,94.000,24.000,100.000
39046,115.000,151.000,89.000,4.000,97.000,0.000,0.000,0.000,94.000,24.000,100.000
39047,114.000,151.000,88.000,4.000,96.000,0.000,0.000,0.000,94.000,24.000,100.000
39048,113.000,149.000,87.000,4.000,96.000,0.000,0.000,0.000,94.000,23.000,100.000
39049,111.000,148.000,86.000,4.000,96.000,0.000,0.000,0.000,94.000,22.000,100.000
39050,111.000,148.000,85.000,5.000,96.000,0.000,0.000,0.000,94.000,21.000,100.000
39051,110.000,147.000,84.000,5.000,95.000,0.000,0.000,0.000,94.000,17.000,100.000
39052,109.000,146.000,84.000,4.000,94.000,0.000,0.000,0.000,93.000,17.000,100.000
39053,108.000,145.000,83.000,4.000,94.000,0.000,0.000,0.000,93.000,17.000,100.000
39054,108.000,144.000,83.000,4.000,94.000,0.000,0.000,0.000,93.000,17.000,100.000
39055,108.000,144.000,83.000,4.000,94.000,0.000,0.000,0.000,93.000,17.000,100.000
39056,108.000,144.000,83.000,4.000,93.000,0.000,0.000,0.000,93.000,17.000,100.000
39057,108.000,144.000,83.000,4.000,93.000,0.000,0.000,0.000,93.000,17.000,100.000
39058,109.000,144.000,83.000,4.000,93.000,0.000,0.000,0.000,93.000,14.000,100.000
39059,109.000,144.000,83.000,4.000,93.000,0.000,0.000,0.000,93.000,14.000,100.000
39060,109.000,144.000,84.000,4.000,93.000,0.000,0.000,0.000,93.000,14.000,100.000
39061,109.000,145.000,84.000,4.000,94.000,0.000,0.000,0.000,93.000,14.000,100.000
39062,109.000,145.000,84.000,5.000,94.000,0.000,0.000,0.000,93.000,14.000,100.000
39063,109.000,145.000,84.000,4.000,94.000,0.000,0.000,0.000,93.000,14.000,100.000
39064,110.000,145.000,85.000,5.000,94.000,0.000,0.000,0.000,93.000,14.000,100.000
39065,110.000,146.000,85.000,5.000,94.000,0.000,0.000,0.000,93.000,14.000,100.000
39066,110.000,146.000,85.000,5.000,95.000,0.000,0.000,0.000,93.000,14.000,100.000
39067,110.000,146.000,85.000,5.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39068,110.000,146.000,85.000,5.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39069,110.000,146.000,85.000,5.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39070,110.000,146.000,85.000,5.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39071,111.000,146.000,86.000,5.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39072,111.000,146.000,86.000,4.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39073,111.000,146.000,86.000,4.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39074,111.000,146.000,86.000,4.000,94.000,0.000,0.000,0.000,94.000,15.000,100.000
39075,111.000,146.000,85.000,4.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39076,111.000,146.000,85.000,4.000,94.000,0.000,0.000,0.000,95.000,14.000,100.000
39077,111.000,146.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39078,110.000,146.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,12.000,100.000
39079,110.000,145.000,85.000,4.000,95.000,0.000,0.000,0.000,96.000,11.000,100.000
39080,109.000,145.000,84.000,4.000,95.000,0.000,0.000,0.000,96.000,10.000,100.000
39081,109.000,145.000,84.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39082,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39083,107.000,143.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39084,107.000,142.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39085,107.000,142.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39086,107.000,142.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39087,108.000,143.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39088,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39089,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39090,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39091,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39092,109.000,143.000,84.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39093,109.000,144.000,84.000,5.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39094,110.000,145.000,85.000,5.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39095,110.000,145.000,85.000,5.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39096,111.000,145.000,85.000,5.000,96.000,0.000,0.000,0.000,97.000,15.000,100.000
39097,111.000,146.000,86.000,5.000,96.000,0.000,0.000,0.000,97.000,14.000,100.000
39098,111.000,146.000,86.000,5.000,96.000,0.000,0.000,0.000,97.000,14.000,100.000
39099,112.000,146.000,86.000,4.000,96.000,0.000,0.000,0.000,97.000,14.000,100.000
39100,112.000,147.000,87.000,4.000,97.000,0.000,0.000,0.000,97.000,14.000,100.000
39101,112.000,147.000,87.000,5.000,97.000,0.000,0.000,0.000,97.000,14.000,100.000
39102,112.000,147.000,87.000,4.000,97.000,0.000,0.000,0.000,97.000,14.000,100.000
39103,112.000,147.000,87.000,4.000,97.000,0.000,0.000,0.000,97.000,14.000,100.000
39104,112.000,147.000,87.000,4.000,97.000,0.000,0.000,0.000,97.000,14.000,100.000
39105,112.000,148.000,87.000,5.000,97.000,0.000,0.000,0.000,97.000,13.000,100.000
39106,112.000,148.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,13.000,100.000
39107,112.000,148.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,13.000,100.000
39108,112.000,148.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,13.000,100.000
39109,112.000,148.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,13.000,100.000
39110,112.000,148.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,13.000,100.000
39111,112.000,148.000,87.000,4.000,98.000,0.000,0.000,0.000,97.000,12.000,100.000
39112,111.000,147.000,86.000,4.000,98.000,0.000,0.000,0.000,97.000,12.000,100.000
39113,111.000,147.000,86.000,4.000,98.000,0.000,0.000,0.000,97.000,12.000,100.000
39114,110.000,146.000,85.000,4.000,98.000,0.000,0.000,0.000,97.000,12.000,100.000
39115,110.000,146.000,85.000,4.000,98.000,0.000,0.000,0.000,97.000,12.000,100.000
39116,110.000,146.000,85.000,4.000,97.000,0.000,0.000,0.000,97.000,14.000,100.000
39117,110.000,145.000,84.000,4.000,97.000,0.000,0.000,0.000,97.000,14.000,100.000
39118,109.000,145.000,84.000,4.000,97.000,0.000,0.000,0.000,97.000,14.000,100.000
39119,109.000,145.000,84.000,4.000,97.000,0.000,0.000,0.000,97.000,14.000,100.000
39120,109.000,145.000,84.000,4.000,97.000,0.000,0.000,0.000,96.000,14.000,100.000
39121,109.000,145.000,84.000,4.000,97.000,0.000,0.000,0.000,96.000,14.000,100.000
39122,109.000,145.000,84.000,4.000,97.000,0.000,0.000,0.000,96.000,14.000,100.000
39123,108.000,144.000,84.000,4.000,97.000,0.000,0.000,0.000,96.000,14.000,100.000
39124,108.000,144.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,14.000,100.000
39125,108.000,144.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,13.000,100.000
39126,108.000,143.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,13.000,100.000
39127,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39128,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39129,107.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39130,107.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39131,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39132,108.000,143.000,83.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39133,109.000,144.000,84.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39134,109.000,144.000,84.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39135,109.000,144.000,84.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39136,110.000,145.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39137,110.000,145.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39138,110.000,145.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39139,110.000,145.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39140,111.000,146.000,85.000,4.000,96.000,0.000,0.000,0.000,95.000,13.000,100.000
39141,112.000,147.000,86.000,4.000,96.000,0.000,0.000,0.000,95.000,13.000,100.000
39142,113.000,148.000,87.000,4.000,96.000,0.000,0.000,0.000,95.000,13.000,100.000
39143,113.000,149.000,88.000,4.000,96.000,0.000,0.000,0.000,95.000,13.000,100.000
39144,114.000,149.000,88.000,4.000,95.000,0.000,0.000,0.000,95.000,13.000,100.000
39145,114.000,150.000,88.000,5.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39146,113.000,150.000,88.000,5.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39147,113.000,149.000,87.000,4.000,95.000,0.000,0.000,0.000,95.000,14.000,100.000
39148,111.000,148.000,86.000,4.000,94.000,0.000,0.000,0.000,95.000,14.000,100.000
39149,111.000,147.000,85.000,4.000,94.000,0.000,0.000,0.000,95.000,14.000,100.000
39150,110.000,147.000,85.000,4.000,94.000,0.000,0.000,0.000,95.000,14.000,100.000
39151,109.000,146.000,84.000,4.000,93.000,0.000,0.000,0.000,95.000,14.000,100.000
39152,108.000,145.000,83.000,4.000,92.000,0.000,0.000,0.000,95.000,14.000,100.000
39153,109.000,145.000,83.000,4.000,91.000,0.000,0.000,0.000,95.000,14.000,100.000
39154,109.000,145.000,83.000,4.000,91.000,0.000,0.000,0.000,95.000,14.000,100.000
39155,109.000,146.000,84.000,4.000,90.000,0.000,0.000,0.000,95.000,14.000,100.000
39156,110.000,146.000,84.000,4.000,89.000,0.000,0.000,0.000,93.000,14.000,100.000
39157,110.000,146.000,85.000,4.000,89.000,0.000,0.000,0.000,93.000,14.000,100.000
39158,111.000,147.000,85.000,4.000,89.000,0.000,0.000,0.000,93.000,13.000,100.000
39159,110.000,147.000,85.000,4.000,89.000,0.000,0.000,0.000,93.000,13.000,100.000
39160,110.000,146.000,85.000,4.000,90.000,0.000,0.000,0.000,93.000,13.000,100.000
39161,109.000,145.000,84.000,4.000,91.000,0.000,0.000,0.000,93.000,13.000,100.000
39162,109.000,145.000,84.000,4.000,92.000,0.000,0.000,0.000,93.000,13.000,100.000
39163,109.000,144.000,84.000,4.000,92.000,0.000,0.000,0.000,93.000,13.000,100.000
39164,108.000,144.000,83.000,4.000,94.000,0.000,0.000,0.000,93.000,12.000,100.000
39165,108.000,143.000,83.000,4.000,94.000,0.000,0.000,0.000,93.000,13.000,100.000
39166,108.000,143.000,83.000,4.000,95.000,0.000,0.000,0.000,93.000,13.000,100.000
39167,108.000,143.000,83.000,5.000,95.000,0.000,0.000,0.000,93.000,13.000,100.000
39168,108.000,143.000,83.000,5.000,95.000,0.000,0.000,0.000,93.000,13.000,100.000
39169,108.000,143.000,84.000,4.000,95.000,0.000,0.000,0.000,93.000,13.000,100.000
39170,109.000,144.000,84.000,4.000,95.000,0.000,0.000,0.000,93.000,13.000,100.000
39171,109.000,144.000,84.000,4.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39172,109.000,144.000,85.000,4.000,95.000,0.000,0.000,0.000,94.000,14.000,100.000
39173,110.000,145.000,85.000,4.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39174,111.000,145.000,86.000,5.000,95.000,0.000,0.000,0.000,94.000,15.000,100.000
39175,111.000,146.000,86.000,5.000,95.000,0.000,0.000,0.000,94.000,16.000,100.000
39176,112.000,146.000,87.000,5.000,95.000,0.000,0.000,0.000,94.000,16.000,100.000
39177,112.000,147.000,88.000,6.000,95.000,0.000,0.000,0.000,94.000,17.000,100.000
39178,112.000,147.000,88.000,5.000,95.000,0.000,0.000,0.000,94.000,17.000,100.000
39179,112.000,147.000,88.000,5.000,96.000,0.000,0.000,0.000,94.000,22.000,100.000
39180,112.000,147.000,87.000,5.000,96.000,0.000,0.000,0.000,95.000,22.000,100.000
39181,112.000,146.000,87.000,4.000,96.000,0.000,0.000,0.000,100.000,22.000,100.000
39182,111.000,146.000,87.000,5.000,96.000,0.000,0.000,0.000,101.000,22.000,100.000
39183,111.000,146.000,86.000,5.000,97.000,0.000,0.000,0.000,102.000,25.000,100.000
39184,111.000,146.000,86.000,4.000,97.000,0.000,0.000,0.000,102.000,25.000,100.000
39185,111.000,146.000,86.000,4.000,97.000,0.000,0.000,0.000,102.000,25.000,100.000
39186,111.000,146.000,86.000,4.000,97.000,0.000,0.000,0.000,96.000,25.000,100.000
39187,111.000,146.000,86.000,4.000,97.000,0.000,0.000,0.000,96.000,25.000,100.000
39188,111.000,146.000,86.000,4.000,97.000,0.000,0.000,0.000,96.000,25.000,100.000
39189,111.000,147.000,86.000,4.000,97.000,0.000,0.000,0.000,96.000,24.000,100.000
39190,111.000,147.000,86.000,4.000,97.000,0.000,0.000,0.000,97.000,19.000,100.000
39191,111.000,146.000,85.000,4.000,97.000,0.000,0.000,0.000,97.000,19.000,100.000
39192,110.000,146.000,85.000,4.000,97.000,0.000,0.000,0.000,97.000,19.000,100.000
39193,109.000,145.000,84.000,4.000,97.000,0.000,0.000,0.000,97.000,19.000,100.000
39194,109.000,145.000,84.000,4.000,97.000,0.000,0.000,0.000,97.000,19.000,100.000
39195,109.000,144.000,84.000,4.000,97.000,0.000,0.000,0.000,96.000,19.000,100.000
39196,109.000,144.000,84.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39197,108.000,144.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39198,108.000,144.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39199,108.000,143.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39200,107.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39201,107.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,16.000,100.000
39202,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39203,107.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39204,107.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39205,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39206,108.000,144.000,83.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39207,109.000,144.000,84.000,4.000,95.000,0.000,0.000,0.000,95.000,15.000,100.000
39208,110.000,145.000,85.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39209,110.000,145.000,85.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39210,110.000,145.000,85.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39211,111.000,146.000,86.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39212,111.000,146.000,86.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39213,111.000,147.000,86.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39214,111.000,147.000,86.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39215,111.000,147.000,86.000,4.000,96.000,0.000,0.000,0.000,95.000,15.000,100.000
39216,111.000,147.000,86.000,4.000,96.000,0.000,0.000,0.000,95.000,18.000,100.000
39217,111.000,146.000,86.000,4.000,96.000,0.000,0.000,0.000,95.000,18.000,100.000
39218,110.000,146.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,18.000,100.000
39219,110.000,146.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,18.000,100.000
39220,110.000,146.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,18.000,100.000
39221,110.000,146.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,18.000,100.000
39222,110.000,145.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,17.000,100.000
39223,110.000,145.000,85.000,4.000,95.000,0.000,0.000,0.000,95.000,16.000,100.000
39224,110.000,145.000,85.000,4.000,95.000,0.000,0.000,0.000,96.000,15.000,100.000
39225,109.000,145.000,84.000,4.000,95.000,0.000,0.000,0.000,96.000,16.000,100.000
39226,109.000,144.000,84.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39227,108.000,144.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39228,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,16.000,100.000
39229,107.000,143.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39230,107.000,143.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,17.000,100.000
39231,107.000,142.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,17.000,100.000
39232,107.000,142.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,17.000,100.000
39233,107.000,142.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39234,106.000,142.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39235,106.000,141.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,16.000,100.000
39236,107.000,142.000,82.000,5.000,97.000,0.000,0.000,0.000,96.000,15.000,100.000
39237,107.000,142.000,82.000,4.000,97.000,0.000,0.000,0.000,96.000,15.000,100.000
39238,107.000,142.000,82.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39239,107.000,142.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39240,107.000,142.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39241,107.000,142.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39242,108.000,142.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39243,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39244,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39245,108.000,143.000,83.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39246,108.000,143.000,84.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39247,108.000,143.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,15.000,100.000
39248,108.000,143.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,15.000,100.000
39249,107.000,142.000,83.000,4.000,97.000,0.000,0.000,0.000,96.000,15.000,100.000
39250,107.000,142.000,82.000,4.000,96.000,0.000,0.000,0.000,96.000,15.000,100.000
39251,107.000,142.000,82.000,4.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39252,106.000,141.000,82.000,4.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39253,105.000,140.000,81.000,4.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39254,105.000,140.000,81.000,4.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39255,104.000,139.000,80.000,4.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39256,104.000,139.000,80.000,3.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39257,104.000,138.000,80.000,3.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39258,104.000,138.000,79.000,4.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39259,104.000,138.000,79.000,4.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39260,103.000,138.000,79.000,4.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39261,102.000,137.000,79.000,4.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39262,102.000,136.000,79.000,3.000,96.000,0.000,0.000,0.000,96.000,13.000,100.000
39263,102.000,136.000,78.000,4.000,96.000,0.000,0.000,0.000,95.000,13.000,100.000
39264,102.000,136.000,78.000,4.000,96.000,0.000,0.000,0.000,95.000,13.000,100.000
39265,102.000,136.000,78.000,4.000,96.000,0.000,0.000,0.000,95.000,14.000,100.000
39266,102.000,136.000,79.000,4.000,96.000,0.000,0.000,0.000,94.000,14.000,100.000
39267,102.000,136.000,79.000,4.000,96.000,0.000,0.000,0.000,94.000,14.000,100.000
39268,103.000,137.000,79.000,4.000,95.000,0.000,0.000,0.000,94.000,13.000,100.000
