'sample interval','ABPmean','ABPsys','ABPdias','C.O.','HR','PAPmean','PAPsys','PAPdias','PULSE','RESP','SpO2','Tblood'
29231,62.000,98.000,45.000,4.000,68.000,36.000,54.000,26.000,67.000,12.000,96.000,37.300
29232,62.000,98.000,45.000,4.000,68.000,37.000,54.000,27.000,67.000,11.000,96.000,37.300
29233,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,67.000,10.000,96.000,37.300
29234,62.000,98.000,45.000,4.000,68.000,38.000,55.000,27.000,68.000,11.000,96.000,37.300
29235,62.000,98.000,45.000,4.000,68.000,38.000,55.000,28.000,68.000,11.000,96.000,37.300
29236,62.000,98.000,45.000,4.000,68.000,38.000,55.000,27.000,68.000,11.000,96.000,37.300
29237,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,11.000,96.000,37.300
29238,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,11.000,96.000,37.300
29239,62.000,98.000,45.000,4.000,68.000,38.000,55.000,27.000,68.000,11.000,96.000,37.300
29240,62.000,98.000,45.000,4.000,68.000,38.000,56.000,27.000,68.000,11.000,96.000,37.300
29241,62.000,98.000,45.000,4.000,68.000,38.000,55.000,27.000,68.000,11.000,96.000,37.300
29242,62.000,98.000,45.000,4.000,68.000,36.000,53.000,25.000,68.000,11.000,96.000,37.300
29243,62.000,98.000,45.000,4.000,68.000,36.000,53.000,25.000,68.000,11.000,96.000,37.300
29244,61.000,98.000,45.000,4.000,68.000,36.000,53.000,26.000,68.000,10.000,96.000,37.300
29245,61.000,98.000,45.000,4.000,68.000,37.000,54.000,27.000,68.000,9.000,96.000,37.300
29246,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,15.000,96.000,37.300
29247,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,15.000,96.000,37.300
29248,62.000,98.000,45.000,4.000,68.000,37.000,54.000,26.000,68.000,15.000,96.000,37.300
29249,62.000,98.000,45.000,4.000,68.000,37.000,54.000,26.000,68.000,15.000,96.000,37.300
29250,62.000,98.000,45.000,4.000,68.000,36.000,54.000,26.000,68.000,15.000,96.000,37.300
29251,62.000,99.000,45.000,4.000,68.000,36.000,53.000,26.000,68.000,14.000,96.000,37.300
29252,62.000,99.000,45.000,4.000,68.000,36.000,53.000,26.000,68.000,14.000,96.000,37.300
29253,62.000,99.000,45.000,4.000,68.000,36.000,53.000,26.000,68.000,14.000,96.000,37.300
29254,62.000,99.000,45.000,4.000,68.000,37.000,54.000,26.000,68.000,14.000,96.000,37.300
29255,63.000,99.000,45.000,4.000,68.000,37.000,54.000,26.000,68.000,14.000,96.000,37.300
29256,63.000,99.000,46.000,4.000,68.000,37.000,54.000,27.000,68.000,14.000,96.000,37.300
29257,63.000,99.000,46.000,4.000,68.000,37.000,55.000,27.000,68.000,14.000,96.000,37.300
29258,63.000,99.000,46.000,4.000,68.000,38.000,55.000,28.000,68.000,14.000,96.000,37.300
29259,63.000,99.000,46.000,4.000,68.000,38.000,55.000,28.000,68.000,14.000,96.000,37.300
29260,63.000,99.000,46.000,4.000,68.000,37.000,55.000,27.000,68.000,13.000,96.000,37.300
29261,63.000,99.000,46.000,4.000,68.000,37.000,54.000,27.000,68.000,12.000,96.000,37.300
29262,63.000,99.000,46.000,4.000,68.000,37.000,54.000,26.000,68.000,11.000,96.000,37.300
29263,62.000,99.000,45.000,4.000,68.000,36.000,54.000,26.000,68.000,10.000,96.000,37.300
29264,62.000,99.000,45.000,4.000,68.000,35.000,53.000,25.000,68.000,13.000,96.000,37.300
29265,62.000,99.000,45.000,4.000,69.000,35.000,53.000,24.000,68.000,13.000,96.000,37.300
29266,62.000,99.000,45.000,4.000,69.000,36.000,53.000,25.000,68.000,13.000,96.000,37.300
29267,62.000,98.000,45.000,4.000,68.000,36.000,53.000,25.000,68.000,13.000,96.000,37.300
29268,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,13.000,96.000,37.300
29269,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,13.000,96.000,37.300
29270,61.000,98.000,45.000,4.000,68.000,37.000,54.000,27.000,68.000,12.000,96.000,37.300
29271,61.000,98.000,45.000,4.000,68.000,37.000,54.000,27.000,68.000,11.000,96.000,37.300
29272,61.000,98.000,44.000,4.000,68.000,36.000,54.000,27.000,68.000,10.000,96.000,37.300
29273,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,9.000,96.000,37.300
29274,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,8.000,96.000,37.300
29275,61.000,98.000,45.000,4.000,68.000,37.000,54.000,26.000,68.000,7.000,96.000,37.300
29276,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,6.000,96.000,37.300
29277,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,5.000,96.000,37.300
29278,61.000,98.000,44.000,4.000,68.000,36.000,53.000,26.000,68.000,4.000,96.000,37.300
29279,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,3.000,96.000,37.300
29280,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,72.000,2.000,96.000,37.300
29281,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,72.000,10.000,96.000,37.300
29282,61.000,98.000,44.000,4.000,68.000,37.000,54.000,26.000,72.000,10.000,96.000,37.300
29283,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,72.000,10.000,96.000,37.300
29284,61.000,98.000,44.000,4.000,68.000,36.000,53.000,26.000,72.000,10.000,96.000,37.300
29285,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,72.000,10.000,96.000,37.300
29286,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,72.000,10.000,96.000,37.300
29287,61.000,98.000,44.000,4.000,68.000,37.000,54.000,26.000,68.000,10.000,96.000,37.300
29288,61.000,98.000,44.000,4.000,68.000,36.000,54.000,27.000,68.000,10.000,96.000,37.300
29289,61.000,98.000,44.000,4.000,68.000,36.000,54.000,27.000,68.000,10.000,96.000,37.300
29290,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,10.000,96.000,37.300
29291,61.000,98.000,44.000,4.000,68.000,37.000,54.000,27.000,68.000,10.000,96.000,37.300
29292,61.000,97.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,10.000,96.000,37.300
29293,61.000,97.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,10.000,96.000,37.300
29294,61.000,98.000,44.000,4.000,68.000,38.000,56.000,28.000,68.000,10.000,96.000,37.300
29295,62.000,98.000,44.000,4.000,68.000,38.000,56.000,28.000,68.000,10.000,96.000,37.300
29296,62.000,98.000,45.000,4.000,68.000,38.000,56.000,27.000,68.000,10.000,96.000,37.300
29297,62.000,98.000,45.000,4.000,68.000,38.000,56.000,27.000,68.000,10.000,96.000,37.300
29298,62.000,98.000,45.000,4.000,68.000,38.000,56.000,27.000,68.000,10.000,96.000,37.300
29299,62.000,98.000,45.000,4.000,68.000,38.000,56.000,27.000,68.000,10.000,96.000,37.300
29300,62.000,98.000,45.000,4.000,68.000,38.000,57.000,28.000,68.000,10.000,96.000,37.300
29301,62.000,98.000,45.000,4.000,69.000,38.000,55.000,27.000,68.000,0.000,96.000,37.300
29302,62.000,98.000,45.000,4.000,69.000,37.000,55.000,27.000,68.000,0.000,96.000,37.300
29303,62.000,98.000,45.000,4.000,69.000,37.000,55.000,27.000,68.000,0.000,96.000,37.300
29304,62.000,98.000,45.000,4.000,69.000,37.000,54.000,26.000,68.000,0.000,96.000,37.300
29305,61.000,98.000,45.000,4.000,68.000,36.000,54.000,26.000,68.000,0.000,96.000,37.300
29306,61.000,97.000,44.000,4.000,68.000,36.000,53.000,26.000,68.000,0.000,96.000,37.300
29307,61.000,97.000,44.000,4.000,68.000,37.000,53.000,26.000,68.000,0.000,96.000,37.300
29308,61.000,97.000,44.000,4.000,68.000,37.000,53.000,26.000,67.000,0.000,96.000,37.300
29309,61.000,97.000,44.000,4.000,68.000,37.000,54.000,26.000,67.000,0.000,96.000,37.300
29310,61.000,97.000,44.000,4.000,68.000,37.000,54.000,26.000,67.000,0.000,96.000,37.300
29311,61.000,96.000,44.000,4.000,68.000,37.000,54.000,26.000,67.000,0.000,96.000,37.300
29312,61.000,96.000,44.000,4.000,68.000,37.000,54.000,26.000,67.000,0.000,96.000,37.300
29313,61.000,96.000,44.000,4.000,68.000,36.000,55.000,26.000,67.000,0.000,96.000,37.300
29314,61.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,67.000,0.000,96.000,37.300
29315,61.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,67.000,0.000,96.000,37.300
29316,61.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,67.000,0.000,96.000,37.300
29317,61.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,67.000,0.000,96.000,37.300
29318,61.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,67.000,0.000,96.000,37.300
29319,61.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,67.000,0.000,96.000,37.300
29320,61.000,96.000,44.000,4.000,68.000,36.000,56.000,25.000,67.000,0.000,96.000,37.300
29321,61.000,96.000,44.000,4.000,67.000,36.000,56.000,25.000,67.000,0.000,96.000,37.300
29322,61.000,96.000,44.000,4.000,67.000,36.000,56.000,26.000,67.000,0.000,96.000,37.300
29323,60.000,96.000,44.000,4.000,67.000,36.000,55.000,25.000,67.000,0.000,96.000,37.300
29324,60.000,96.000,44.000,4.000,68.000,35.000,53.000,24.000,67.000,0.000,96.000,37.300
29325,61.000,96.000,44.000,4.000,68.000,35.000,53.000,24.000,68.000,0.000,96.000,37.300
29326,61.000,97.000,44.000,4.000,68.000,36.000,54.000,25.000,68.000,0.000,96.000,37.300
29327,61.000,97.000,44.000,4.000,68.000,37.000,53.000,26.000,68.000,0.000,96.000,37.300
29328,61.000,97.000,44.000,4.000,68.000,37.000,54.000,27.000,68.000,0.000,96.000,37.300
29329,62.000,97.000,45.000,4.000,68.000,37.000,54.000,27.000,68.000,0.000,96.000,37.300
29330,62.000,97.000,45.000,4.000,69.000,37.000,54.000,27.000,68.000,0.000,96.000,37.300
29331,62.000,98.000,45.000,4.000,69.000,37.000,56.000,26.000,68.000,0.000,96.000,37.300
29332,62.000,98.000,45.000,4.000,69.000,37.000,55.000,26.000,68.000,0.000,96.000,37.300
29333,62.000,98.000,45.000,4.000,69.000,37.000,55.000,26.000,68.000,0.000,96.000,37.300
29334,62.000,98.000,45.000,4.000,68.000,37.000,56.000,27.000,67.000,0.000,96.000,37.300
29335,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,67.000,0.000,96.000,37.300
29336,61.000,97.000,45.000,4.000,68.000,37.000,55.000,26.000,67.000,0.000,96.000,37.300
29337,61.000,97.000,44.000,4.000,68.000,36.000,55.000,26.000,67.000,5.000,96.000,37.300
29338,61.000,97.000,44.000,4.000,68.000,37.000,54.000,26.000,67.000,5.000,96.000,37.300
29339,61.000,97.000,44.000,4.000,67.000,37.000,54.000,26.000,67.000,5.000,96.000,37.300
29340,61.000,97.000,44.000,4.000,67.000,37.000,54.000,26.000,67.000,6.000,96.000,37.300
29341,61.000,97.000,44.000,4.000,67.000,37.000,54.000,27.000,67.000,6.000,95.000,37.300
29342,61.000,96.000,44.000,4.000,67.000,36.000,54.000,26.000,67.000,6.000,95.000,37.300
29343,61.000,96.000,44.000,4.000,67.000,36.000,54.000,26.000,67.000,6.000,95.000,37.300
29344,61.000,96.000,44.000,4.000,67.000,36.000,54.000,26.000,67.000,6.000,95.000,37.300
29345,61.000,96.000,44.000,4.000,67.000,36.000,54.000,26.000,67.000,7.000,95.000,37.300
29346,61.000,96.000,44.000,4.000,67.000,36.000,54.000,26.000,67.000,7.000,95.000,37.300
29347,61.000,96.000,44.000,4.000,67.000,36.000,54.000,26.000,67.000,7.000,95.000,37.300
29348,61.000,96.000,44.000,4.000,67.000,36.000,54.000,26.000,67.000,7.000,95.000,37.300
29349,61.000,96.000,44.000,4.000,67.000,37.000,54.000,27.000,67.000,7.000,95.000,37.300
29350,61.000,96.000,44.000,4.000,67.000,37.000,55.000,27.000,67.000,7.000,95.000,37.300
29351,61.000,97.000,45.000,4.000,67.000,38.000,55.000,27.000,67.000,7.000,95.000,37.300
29352,62.000,97.000,45.000,4.000,67.000,38.000,56.000,28.000,67.000,7.000,95.000,37.300
29353,62.000,97.000,45.000,4.000,67.000,38.000,56.000,28.000,67.000,7.000,95.000,37.300
29354,62.000,98.000,45.000,4.000,67.000,38.000,56.000,28.000,67.000,7.000,95.000,37.300
29355,62.000,98.000,45.000,4.000,67.000,38.000,56.000,27.000,67.000,7.000,95.000,37.300
29356,62.000,98.000,46.000,4.000,68.000,38.000,56.000,28.000,68.000,6.000,95.000,37.300
29357,63.000,98.000,46.000,4.000,68.000,39.000,56.000,28.000,68.000,5.000,95.000,37.300
29358,63.000,99.000,46.000,4.000,68.000,39.000,57.000,29.000,68.000,4.000,95.000,37.300
29359,63.000,99.000,46.000,4.000,68.000,39.000,57.000,29.000,68.000,3.000,95.000,37.300
29360,63.000,99.000,46.000,4.000,68.000,38.000,56.000,28.000,68.000,3.000,95.000,37.300
29361,63.000,98.000,46.000,4.000,68.000,38.000,56.000,28.000,68.000,0.000,95.000,37.300
29362,62.000,98.000,46.000,4.000,68.000,38.000,56.000,27.000,68.000,0.000,95.000,37.300
29363,62.000,98.000,46.000,4.000,68.000,38.000,56.000,27.000,68.000,0.000,95.000,37.300
29364,62.000,97.000,45.000,4.000,68.000,38.000,55.000,27.000,68.000,0.000,95.000,37.300
29365,61.000,97.000,45.000,4.000,68.000,37.000,54.000,26.000,68.000,5.000,95.000,37.300
29366,61.000,97.000,45.000,4.000,68.000,37.000,54.000,26.000,68.000,5.000,95.000,37.300
29367,61.000,97.000,44.000,4.000,68.000,37.000,54.000,26.000,68.000,5.000,96.000,37.300
29368,61.000,96.000,44.000,4.000,68.000,37.000,54.000,26.000,67.000,5.000,96.000,37.300
29369,61.000,96.000,44.000,4.000,68.000,37.000,54.000,26.000,67.000,6.000,96.000,37.300
29370,61.000,96.000,45.000,4.000,68.000,38.000,55.000,27.000,67.000,6.000,96.000,37.300
29371,61.000,96.000,45.000,4.000,68.000,37.000,55.000,27.000,67.000,6.000,95.000,37.300
29372,61.000,96.000,45.000,4.000,68.000,37.000,55.000,27.000,67.000,6.000,95.000,37.300
29373,61.000,96.000,44.000,4.000,68.000,37.000,54.000,27.000,67.000,7.000,95.000,37.300
29374,61.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,67.000,7.000,95.000,37.300
29375,61.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,67.000,7.000,95.000,37.300
29376,61.000,96.000,44.000,4.000,68.000,37.000,54.000,27.000,68.000,7.000,95.000,37.300
29377,61.000,97.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,7.000,95.000,37.300
29378,61.000,97.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,7.000,95.000,37.300
29379,61.000,97.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,7.000,95.000,37.300
29380,61.000,96.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,7.000,95.000,37.300
29381,61.000,96.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,6.000,95.000,37.300
29382,61.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,5.000,95.000,37.300
29383,61.000,96.000,44.000,4.000,68.000,37.000,54.000,26.000,68.000,4.000,95.000,37.300
29384,61.000,97.000,44.000,4.000,68.000,37.000,54.000,26.000,68.000,3.000,95.000,37.300
29385,62.000,97.000,45.000,4.000,68.000,37.000,54.000,26.000,68.000,2.000,95.000,37.300
29386,61.000,97.000,45.000,4.000,68.000,37.000,54.000,26.000,67.000,1.000,95.000,37.300
29387,61.000,97.000,44.000,4.000,68.000,36.000,53.000,25.000,67.000,7.000,95.000,37.300
29388,61.000,97.000,44.000,4.000,68.000,36.000,52.000,25.000,67.000,7.000,95.000,37.300
29389,61.000,97.000,44.000,4.000,68.000,36.000,53.000,26.000,67.000,7.000,95.000,37.300
29390,61.000,97.000,44.000,4.000,68.000,36.000,53.000,26.000,67.000,7.000,95.000,37.300
29391,61.000,97.000,44.000,4.000,68.000,37.000,54.000,26.000,67.000,7.000,95.000,37.300
29392,61.000,97.000,44.000,4.000,68.000,37.000,55.000,26.000,67.000,7.000,95.000,37.300
29393,61.000,97.000,44.000,4.000,68.000,37.000,55.000,27.000,67.000,7.000,95.000,37.300
29394,61.000,97.000,44.000,4.000,68.000,37.000,55.000,27.000,67.000,7.000,96.000,37.300
29395,61.000,96.000,44.000,4.000,68.000,37.000,54.000,26.000,67.000,7.000,96.000,37.300
29396,61.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,67.000,7.000,96.000,37.300
29397,60.000,96.000,43.000,4.000,68.000,36.000,54.000,26.000,67.000,7.000,96.000,37.300
29398,60.000,96.000,43.000,4.000,68.000,36.000,54.000,26.000,67.000,7.000,96.000,37.300
29399,60.000,96.000,43.000,4.000,67.000,35.000,53.000,25.000,67.000,7.000,96.000,37.300
29400,60.000,96.000,43.000,4.000,67.000,36.000,53.000,25.000,67.000,7.000,96.000,37.300
29401,60.000,96.000,43.000,4.000,67.000,36.000,53.000,26.000,67.000,7.000,96.000,37.300
29402,60.000,96.000,43.000,4.000,67.000,37.000,54.000,27.000,68.000,7.000,96.000,37.300
29403,61.000,96.000,43.000,4.000,67.000,37.000,54.000,27.000,68.000,7.000,96.000,37.300
29404,61.000,96.000,44.000,4.000,67.000,38.000,56.000,28.000,68.000,7.000,96.000,37.300
29405,61.000,96.000,44.000,4.000,67.000,38.000,55.000,28.000,68.000,7.000,96.000,37.300
29406,61.000,96.000,44.000,4.000,67.000,37.000,55.000,28.000,68.000,7.000,96.000,37.300
29407,61.000,96.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,7.000,96.000,37.300
29408,61.000,97.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,7.000,96.000,37.300
29409,61.000,97.000,44.000,4.000,68.000,36.000,53.000,26.000,68.000,7.000,96.000,37.300
29410,62.000,97.000,44.000,4.000,68.000,37.000,53.000,26.000,68.000,7.000,96.000,37.300
29411,62.000,97.000,44.000,4.000,68.000,38.000,54.000,27.000,68.000,7.000,96.000,37.300
29412,62.000,97.000,45.000,4.000,68.000,38.000,56.000,28.000,68.000,7.000,96.000,37.300
29413,63.000,98.000,45.000,4.000,68.000,39.000,56.000,28.000,68.000,7.000,96.000,37.300
29414,63.000,98.000,45.000,4.000,69.000,39.000,56.000,28.000,68.000,7.000,96.000,37.300
29415,63.000,98.000,46.000,4.000,69.000,38.000,56.000,28.000,68.000,7.000,96.000,37.300
29416,63.000,98.000,46.000,4.000,69.000,38.000,56.000,28.000,68.000,7.000,96.000,37.300
29417,63.000,99.000,46.000,4.000,69.000,38.000,56.000,28.000,68.000,7.000,96.000,37.300
29418,63.000,99.000,46.000,4.000,69.000,38.000,56.000,28.000,68.000,7.000,96.000,37.300
29419,63.000,99.000,46.000,4.000,69.000,39.000,57.000,28.000,68.000,6.000,96.000,37.300
29420,62.000,99.000,45.000,4.000,69.000,38.000,57.000,28.000,68.000,6.000,96.000,37.300
29421,62.000,99.000,45.000,4.000,69.000,38.000,55.000,27.000,68.000,6.000,96.000,37.300
29422,62.000,98.000,45.000,4.000,69.000,37.000,55.000,27.000,68.000,6.000,96.000,37.300
29423,62.000,98.000,45.000,4.000,69.000,38.000,55.000,27.000,68.000,8.000,96.000,37.300
29424,62.000,98.000,45.000,4.000,68.000,38.000,57.000,29.000,68.000,8.000,96.000,37.300
29425,62.000,98.000,45.000,4.000,68.000,38.000,56.000,28.000,68.000,8.000,96.000,37.300
29426,62.000,98.000,45.000,4.000,68.000,38.000,55.000,27.000,68.000,8.000,96.000,37.300
29427,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,7.000,96.000,37.300
29428,62.000,97.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,9.000,96.000,37.300
29429,61.000,97.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,9.000,96.000,37.300
29430,61.000,97.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,9.000,96.000,37.300
29431,62.000,97.000,44.000,4.000,68.000,37.000,54.000,27.000,68.000,9.000,96.000,37.300
29432,62.000,98.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,9.000,96.000,37.300
29433,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,9.000,96.000,37.300
29434,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,9.000,96.000,37.300
29435,62.000,98.000,45.000,4.000,69.000,37.000,54.000,27.000,68.000,8.000,96.000,37.300
29436,62.000,98.000,45.000,4.000,69.000,37.000,54.000,27.000,68.000,7.000,96.000,37.300
29437,62.000,98.000,45.000,4.000,69.000,37.000,54.000,27.000,68.000,6.000,96.000,37.300
29438,62.000,98.000,45.000,4.000,69.000,37.000,55.000,27.000,68.000,5.000,96.000,37.300
29439,61.000,98.000,44.000,4.000,69.000,37.000,55.000,27.000,68.000,4.000,96.000,37.300
29440,61.000,98.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,3.000,96.000,37.300
29441,61.000,98.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,2.000,96.000,37.300
29442,61.000,98.000,44.000,4.000,68.000,37.000,55.000,27.000,68.000,1.000,96.000,37.300
29443,62.000,98.000,45.000,4.000,68.000,38.000,55.000,28.000,68.000,7.000,96.000,37.300
29444,62.000,98.000,45.000,4.000,68.000,38.000,55.000,28.000,68.000,7.000,96.000,37.300
29445,62.000,98.000,45.000,4.000,68.000,38.000,55.000,28.000,68.000,7.000,96.000,37.300
29446,62.000,98.000,45.000,4.000,68.000,38.000,55.000,28.000,68.000,7.000,96.000,37.300
29447,62.000,98.000,45.000,4.000,68.000,21.000,21.000,21.000,68.000,7.000,96.000,37.300
29448,62.000,98.000,45.000,4.000,68.000,17.000,17.000,17.000,68.000,7.000,96.000,37.300
29449,62.000,98.000,45.000,4.000,69.000,15.000,15.000,15.000,68.000,7.000,96.000,37.300
29450,62.000,98.000,45.000,4.000,69.000,15.000,15.000,15.000,68.000,7.000,96.000,37.300
29451,62.000,99.000,45.000,4.000,69.000,16.000,16.000,16.000,68.000,7.000,96.000,37.300
29452,62.000,99.000,45.000,4.000,69.000,16.000,16.000,16.000,68.000,7.000,96.000,37.300
29453,62.000,99.000,45.000,4.000,69.000,16.000,16.000,16.000,68.000,7.000,96.000,37.300
29454,63.000,99.000,45.000,4.000,69.000,19.000,21.000,18.000,68.000,7.000,96.000,37.300
29455,63.000,99.000,45.000,4.000,69.000,18.000,21.000,16.000,68.000,7.000,96.000,37.300
29456,63.000,99.000,45.000,4.000,69.000,18.000,21.000,15.000,68.000,7.000,96.000,37.300
29457,63.000,99.000,45.000,4.000,69.000,18.000,21.000,15.000,68.000,7.000,96.000,37.300
29458,63.000,99.000,46.000,4.000,68.000,18.000,21.000,16.000,68.000,8.000,96.000,37.300
29459,63.000,99.000,46.000,4.000,68.000,18.000,21.000,16.000,68.000,8.000,96.000,37.500
29460,63.000,99.000,45.000,4.000,68.000,18.000,21.000,16.000,68.000,8.000,96.000,37.300
29461,62.000,99.000,45.000,4.000,68.000,17.000,21.000,16.000,68.000,8.000,96.000,37.300
29462,62.000,99.000,45.000,4.000,68.000,17.000,19.000,14.000,67.000,9.000,96.000,37.300
29463,62.000,98.000,44.000,4.000,68.000,16.000,19.000,14.000,67.000,9.000,96.000,37.300
29464,62.000,98.000,44.000,4.000,68.000,16.000,19.000,14.000,67.000,9.000,96.000,37.300
29465,61.000,98.000,44.000,4.000,68.000,17.000,20.000,14.000,67.000,9.000,96.000,37.300
29466,61.000,98.000,44.000,4.000,68.000,17.000,20.000,14.000,67.000,9.000,96.000,37.300
29467,61.000,98.000,44.000,4.000,68.000,17.000,21.000,14.000,68.000,10.000,96.000,37.300
29468,61.000,98.000,44.000,4.000,68.000,17.000,21.000,15.000,68.000,10.000,96.000,37.300
29469,61.000,98.000,44.000,4.000,68.000,18.000,22.000,14.000,68.000,10.000,96.000,37.300
29470,61.000,98.000,44.000,4.000,68.000,24.000,33.000,18.000,68.000,10.000,96.000,37.300
29471,62.000,98.000,44.000,4.000,68.000,29.000,40.000,21.000,68.000,10.000,96.000,37.300
29472,62.000,98.000,44.000,4.000,68.000,31.000,44.000,23.000,68.000,10.000,96.000,37.300
29473,61.000,98.000,44.000,4.000,68.000,33.000,48.000,24.000,68.000,9.000,96.000,37.300
29474,61.000,98.000,44.000,4.000,68.000,34.000,49.000,24.000,68.000,9.000,96.000,37.300
29475,61.000,98.000,44.000,4.000,68.000,34.000,50.000,25.000,68.000,9.000,96.000,37.300
29476,62.000,98.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,9.000,96.000,37.300
29477,62.000,98.000,44.000,4.000,68.000,36.000,53.000,26.000,68.000,9.000,96.000,37.300
29478,62.000,98.000,44.000,4.000,69.000,37.000,54.000,27.000,69.000,9.000,96.000,37.300
29479,62.000,98.000,45.000,4.000,69.000,37.000,54.000,27.000,69.000,9.000,96.000,37.300
29480,62.000,98.000,45.000,4.000,69.000,37.000,55.000,27.000,69.000,9.000,96.000,37.300
29481,62.000,98.000,45.000,4.000,69.000,37.000,55.000,27.000,69.000,9.000,96.000,37.300
29482,62.000,98.000,45.000,4.000,69.000,38.000,55.000,27.000,69.000,9.000,96.000,37.300
29483,62.000,99.000,45.000,4.000,69.000,38.000,56.000,29.000,68.000,9.000,96.000,37.300
29484,62.000,99.000,45.000,4.000,68.000,38.000,55.000,28.000,68.000,8.000,96.000,37.300
29485,62.000,99.000,45.000,4.000,68.000,38.000,55.000,27.000,68.000,8.000,96.000,37.300
29486,62.000,99.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,8.000,96.000,37.300
29487,62.000,99.000,45.000,4.000,68.000,38.000,55.000,27.000,68.000,8.000,97.000,37.300
29488,62.000,99.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,8.000,97.000,37.300
29489,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,8.000,97.000,37.300
29490,62.000,98.000,45.000,4.000,68.000,37.000,55.000,27.000,68.000,8.000,97.000,37.300
29491,62.000,98.000,45.000,4.000,68.000,37.000,54.000,26.000,68.000,8.000,97.000,37.300
29492,62.000,98.000,45.000,4.000,68.000,37.000,55.000,26.000,68.000,8.000,97.000,37.300
29493,62.000,98.000,45.000,4.000,68.000,37.000,55.000,26.000,68.000,8.000,97.000,37.300
29494,62.000,98.000,45.000,4.000,68.000,36.000,54.000,26.000,68.000,8.000,97.000,37.300
29495,62.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,8.000,97.000,37.300
29496,61.000,98.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,8.000,97.000,37.300
29497,61.000,97.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,7.000,97.000,37.300
29498,61.000,97.000,44.000,4.000,68.000,35.000,53.000,25.000,68.000,7.000,97.000,37.300
29499,60.000,97.000,43.000,4.000,68.000,35.000,53.000,25.000,68.000,7.000,97.000,37.300
29500,60.000,97.000,43.000,4.000,68.000,35.000,53.000,25.000,68.000,7.000,97.000,37.300
29501,60.000,97.000,43.000,4.000,68.000,36.000,53.000,25.000,68.000,7.000,97.000,37.300
29502,60.000,97.000,43.000,4.000,68.000,36.000,53.000,25.000,68.000,7.000,97.000,37.300
29503,60.000,96.000,44.000,4.000,68.000,36.000,54.000,26.000,68.000,7.000,97.000,37.300
